date,vc_tempmax,vc_tempmin,vc_temp,humidity,precipitation,precip_probability,precip_type,wind_speed,wind_direction,pressure,cloud_cover,visibility,uv_index,conditions
2015-01-01,38.9,27.0,32.8,37.9,0.0,0.0,,11.4,250.2,1018.4,0.1,9.9,5.0,Clear
2015-01-02,42.2,36.0,38.5,40.7,0.0,0.0,,15.1,270.1,1022.8,21.7,9.9,4.0,Partially cloudy
2015-01-03,40.9,34.1,36.0,67.9,0.67,100.0,"['rain', 'snow']",9.2,71.1,1031.0,56.3,6.5,1.0,"Snow, Rain, Partially cloudy"
2015-01-04,55.1,40.9,48.2,86.7,0.351,100.0,['rain'],13.9,246.7,1010.4,89.1,7.0,1.0,"Rain, Partially cloudy"
2015-01-05,49.9,21.8,36.2,36.3,0.0,0.0,,22.8,290.8,1019.2,27.3,9.9,4.0,Partially cloudy
2015-01-06,21.8,19.1,20.5,57.1,0.052,100.0,['snow'],12.3,286.7,1024.1,54.3,7.0,2.0,"Snow, Partially cloudy"
2015-01-07,22.9,10.1,19.0,47.8,0.0,0.0,['snow'],20.8,292.0,1016.7,23.7,9.8,4.0,Partially cloudy
2015-01-08,20.0,8.1,14.1,42.6,0.0,0.0,,13.9,271.9,1027.5,0.1,9.9,5.0,Clear
2015-01-09,33.2,19.1,26.5,47.7,0.071,100.0,"['rain', 'snow']",17.6,252.3,1018.2,49.6,8.6,5.0,"Snow, Rain, Partially cloudy"
2015-01-10,22.9,16.1,19.9,39.2,0.0,0.0,['snow'],12.5,275.5,1030.2,0.0,9.9,5.0,Clear
2015-01-11,37.1,18.0,28.6,36.2,0.0,0.0,,11.4,235.4,1035.8,27.8,9.9,5.0,Partially cloudy
2015-01-12,38.0,35.1,37.0,70.5,0.363,100.0,"['rain', 'snow']",9.2,275.9,1024.9,100.0,6.7,1.0,"Snow, Rain, Overcast"
2015-01-13,36.0,17.1,26.4,55.7,0.0,0.0,,17.0,17.3,1032.7,33.9,9.9,5.0,Partially cloudy
2015-01-14,31.9,17.1,24.7,58.7,0.0,0.0,,12.8,42.1,1028.7,62.6,9.9,3.0,Partially cloudy
2015-01-15,34.1,25.1,29.8,56.2,0.0,0.0,,13.7,287.6,1018.2,42.8,9.8,5.0,Partially cloudy
2015-01-16,43.1,20.0,31.9,44.5,0.0,0.0,,18.4,281.8,1013.2,29.4,9.4,5.0,Partially cloudy
2015-01-17,30.8,17.1,23.5,43.4,0.0,0.0,,11.4,273.4,1026.8,0.1,9.9,5.0,Clear
2015-01-18,42.2,30.8,36.9,81.8,2.107,100.0,"['rain', 'snow']",7.1,7.5,1013.9,80.8,5.1,0.0,"Snow, Rain, Partially cloudy"
2015-01-19,40.9,37.1,38.8,59.5,0.055,100.0,['rain'],15.6,280.5,1009.2,82.6,9.9,4.0,"Rain, Partially cloudy"
2015-01-20,39.8,33.2,36.9,48.2,0.0,0.0,,9.2,296.2,1013.1,60.1,9.9,5.0,Partially cloudy
2015-01-21,35.1,25.1,31.3,39.0,0.0,0.0,,6.9,26.0,1020.2,47.6,9.9,4.0,Partially cloudy
2015-01-22,38.9,30.8,34.3,54.5,0.0,0.0,"['rain', 'snow']",10.3,312.9,1023.4,59.4,8.2,5.0,Partially cloudy
2015-01-23,38.9,28.1,33.3,50.8,0.0,0.0,"['rain', 'snow']",10.8,258.1,1023.3,8.4,9.6,5.0,Clear
2015-01-24,38.0,33.2,35.4,79.1,0.729,100.0,"['rain', 'snow']",12.8,344.0,1000.2,82.9,4.5,2.0,"Snow, Rain, Partially cloudy"
2015-01-25,42.2,31.9,37.2,47.0,0.0,0.0,['rain'],12.7,292.8,1007.0,43.9,9.8,5.0,Partially cloudy
2015-01-26,30.8,22.9,25.5,64.7,0.45,100.0,['snow'],19.7,51.3,1013.0,97.9,4.1,3.0,"Snow, Overcast"
2015-01-27,29.9,20.9,24.3,66.9,0.345,100.0,['snow'],19.2,350.8,1005.4,67.4,6.1,3.0,"Snow, Partially cloudy"
2015-01-28,33.2,17.1,24.4,39.1,0.0,0.0,,13.9,313.2,1017.4,2.2,9.9,6.0,Clear
2015-01-29,35.1,19.1,27.7,48.8,0.0,0.0,"['rain', 'snow']",11.4,205.0,1023.2,37.7,9.9,5.0,Partially cloudy
2015-01-30,38.0,20.0,32.1,61.8,0.087,100.0,"['rain', 'snow']",18.4,299.9,1012.3,73.5,7.7,5.0,"Snow, Rain, Partially cloudy"
2015-01-31,26.1,12.8,19.5,41.3,0.0,0.0,,19.7,307.4,1019.7,0.1,9.9,6.0,Clear
2015-02-01,36.0,20.0,29.8,54.0,0.019,100.0,"['rain', 'snow']",8.5,249.6,1021.2,71.0,8.9,5.0,"Snow, Rain, Partially cloudy"
2015-02-02,33.2,13.9,26.9,82.4,1.033,100.0,"['rain', 'snow']",16.1,29.9,1003.5,91.2,3.8,2.0,"Snow, Rain, Overcast"
2015-02-03,25.1,12.8,19.5,60.2,0.0,0.0,['snow'],21.0,280.0,1022.6,0.1,9.0,6.0,Clear
2015-02-04,42.2,25.1,34.2,56.1,0.0,0.0,"['rain', 'snow']",8.1,235.8,1021.1,62.7,9.0,5.0,Partially cloudy
2015-02-05,42.1,15.2,29.6,46.5,0.0,0.0,,25.2,317.0,1015.9,49.1,9.9,5.0,Partially cloudy
2015-02-06,27.0,11.9,19.4,42.7,0.0,0.0,,13.9,276.5,1022.2,13.6,9.9,5.0,Clear
2015-02-07,38.0,25.1,31.6,51.8,0.02,100.0,"['rain', 'snow']",10.3,249.2,1018.7,82.4,8.9,4.0,"Snow, Rain, Partially cloudy"
2015-02-08,37.1,30.8,34.6,77.5,0.0,0.0,,15.0,65.5,1013.2,91.8,5.6,4.0,Overcast
2015-02-09,29.0,25.1,26.7,74.0,0.094,100.0,['snow'],18.3,60.6,1015.3,100.0,9.1,2.0,"Snow, Overcast"
2015-02-10,38.9,26.1,30.8,63.1,0.012,100.0,['snow'],18.3,25.6,1017.0,69.8,9.5,6.0,"Snow, Partially cloudy"
2015-02-11,33.2,21.8,27.9,50.7,0.0,0.0,,15.0,35.9,1016.6,0.1,9.9,7.0,Clear
2015-02-12,38.9,20.9,31.7,57.2,0.0,0.0,,11.5,274.4,1009.2,87.1,8.9,6.0,Partially cloudy
2015-02-13,20.0,8.1,14.9,37.2,0.0,0.0,,18.4,307.7,1019.0,0.0,9.9,7.0,Clear
2015-02-14,31.9,17.1,25.2,52.3,0.012,100.0,"['rain', 'snow']",11.3,212.4,1008.6,81.8,8.2,4.0,"Snow, Rain, Partially cloudy"
2015-02-15,25.1,3.8,15.0,48.3,0.012,100.0,['snow'],19.7,308.2,1008.2,50.0,9.2,7.0,"Snow, Partially cloudy"
2015-02-16,20.0,3.8,12.2,35.1,0.0,0.0,['snow'],15.0,304.8,1020.4,12.6,9.9,7.0,Clear
2015-02-17,27.0,15.2,21.2,57.5,0.146,100.0,['snow'],10.3,29.0,1013.2,60.5,6.6,6.0,"Snow, Partially cloudy"
2015-02-18,30.8,19.1,25.5,55.9,0.0,0.0,,9.2,146.7,1010.2,29.8,9.2,7.0,Partially cloudy
2015-02-19,27.0,10.1,18.2,41.2,0.0,0.0,,19.8,294.7,1009.4,46.3,9.9,6.0,Partially cloudy
2015-02-20,19.1,2.0,10.6,37.3,0.0,0.0,,16.1,285.6,1023.7,0.0,9.9,7.0,Clear
2015-02-21,31.9,13.9,23.1,56.9,0.537,100.0,"['rain', 'snow']",9.2,222.1,1028.8,52.7,6.2,5.0,"Snow, Rain, Partially cloudy"
2015-02-22,43.1,31.9,36.3,74.4,0.18,100.0,"['rain', 'snow']",8.1,263.9,1021.1,45.9,6.0,6.0,"Snow, Rain, Partially cloudy"
2015-02-23,38.0,8.1,23.4,40.1,0.0,0.0,,17.2,314.2,1025.3,26.2,9.9,7.0,Partially cloudy
2015-02-24,24.2,3.8,14.3,45.0,0.0,0.0,,10.3,235.3,1022.5,8.0,9.9,7.0,Clear
2015-02-25,37.1,20.0,29.3,45.4,0.0,0.0,['snow'],11.4,276.9,1010.7,3.6,9.9,7.0,Clear
2015-02-26,31.9,21.8,25.0,48.7,0.0,0.0,,11.4,25.4,1016.3,59.0,9.6,7.0,Partially cloudy
2015-02-27,29.9,18.0,23.4,42.2,0.0,0.0,,13.4,324.8,1028.2,20.5,9.9,7.0,Partially cloudy
2015-02-28,29.0,13.9,22.0,35.4,0.0,0.0,,14.3,305.8,1040.8,0.1,9.9,8.0,Clear
2015-03-01,29.9,25.1,27.3,53.1,0.52,100.0,"['rain', 'snow']",6.9,231.4,1033.3,76.1,6.4,3.0,"Snow, Rain, Partially cloudy"
2015-03-02,38.0,28.1,33.1,54.1,0.0,0.0,"['rain', 'snow']",16.1,306.4,1020.9,46.9,8.5,7.0,Partially cloudy
2015-03-03,36.0,22.9,28.9,59.0,0.658,100.0,"['rain', 'snow']",11.1,190.2,1025.2,47.0,7.6,5.0,"Snow, Rain, Partially cloudy"
2015-03-04,45.0,36.0,40.2,81.0,0.19,100.0,['rain'],9.2,242.0,1010.4,99.0,5.4,3.0,"Rain, Overcast"
2015-03-05,39.8,20.0,26.7,83.0,0.842,100.0,"['rain', 'snow']",11.4,318.8,1019.6,93.8,2.5,1.0,"Snow, Rain, Overcast"
2015-03-06,26.1,12.8,19.7,48.5,0.0,0.0,['snow'],15.1,318.1,1031.1,0.9,9.3,8.0,Clear
2015-03-07,38.0,18.0,28.6,46.6,0.0,0.0,,12.8,252.8,1022.2,32.5,9.6,8.0,Partially cloudy
2015-03-08,48.8,38.0,42.4,44.0,0.0,0.0,,17.7,288.9,1018.0,59.4,9.7,8.0,Partially cloudy
2015-03-09,54.0,40.9,47.2,40.1,0.012,100.0,['rain'],8.1,278.8,1021.1,25.1,9.7,8.0,"Rain, Partially cloudy"
2015-03-10,52.1,40.9,46.6,59.0,0.378,100.0,['rain'],8.1,98.5,1023.1,37.1,7.3,5.0,"Rain, Partially cloudy"
2015-03-11,58.9,44.1,50.2,65.9,0.093,100.0,['rain'],11.4,290.4,1014.8,33.5,8.1,6.0,"Rain, Partially cloudy"
2015-03-12,48.8,38.9,43.7,24.4,0.0,0.0,,17.2,317.8,1027.8,0.0,9.9,8.0,Clear
2015-03-13,42.2,31.9,37.6,31.3,0.0,0.0,,11.7,123.8,1034.7,0.2,9.9,8.0,Clear
2015-03-14,49.9,39.8,44.7,83.6,0.813,100.0,['rain'],11.4,201.6,1016.2,97.9,6.0,1.0,"Rain, Overcast"
2015-03-15,45.0,37.1,41.6,61.0,0.0,0.0,,20.9,296.9,1008.7,93.3,9.8,5.0,Overcast
2015-03-16,51.2,35.1,42.2,50.0,0.0,0.0,,10.3,288.7,1013.8,11.2,9.9,7.0,Clear
2015-03-17,56.0,35.1,48.0,47.6,0.023,100.0,['rain'],23.7,303.9,1005.1,65.8,9.4,6.0,"Rain, Partially cloudy"
2015-03-18,38.9,29.9,33.4,35.7,0.0,0.0,,19.7,315.8,1016.9,44.4,9.9,7.0,Partially cloudy
2015-03-19,42.2,29.0,34.9,29.2,0.0,0.0,,13.1,310.5,1025.2,8.0,9.9,8.0,Clear
2015-03-20,37.1,29.0,33.3,54.7,0.399,100.0,"['rain', 'snow']",15.0,69.9,1025.0,70.4,5.5,2.0,"Snow, Rain, Partially cloudy"
2015-03-21,47.0,29.0,36.6,74.5,0.0,0.0,"['rain', 'snow']",10.3,297.4,1016.0,83.4,5.8,8.0,Partially cloudy
2015-03-22,45.0,29.9,37.3,38.2,0.0,0.0,,16.2,311.9,1016.9,3.3,9.9,8.0,Clear
2015-03-23,38.0,22.9,30.4,33.4,0.0,0.0,,13.9,315.2,1023.1,0.1,9.9,9.0,Clear
2015-03-24,44.1,26.1,34.6,32.8,0.0,0.0,,11.4,24.2,1026.5,30.4,9.9,8.0,Partially cloudy
2015-03-25,47.0,34.1,40.2,52.5,0.056,100.0,['rain'],11.4,166.9,1027.3,37.6,9.3,8.0,"Rain, Partially cloudy"
2015-03-26,62.1,42.2,49.1,85.9,0.237,100.0,['rain'],10.3,241.5,1011.0,97.9,4.6,3.0,"Rain, Overcast"
2015-03-27,45.0,38.9,42.5,71.9,0.363,100.0,['rain'],9.2,340.9,1006.9,100.0,9.1,3.0,"Rain, Overcast"
2015-03-28,40.9,29.0,35.6,53.0,0.0,0.0,,13.1,337.7,1010.9,99.0,9.7,5.0,Overcast
2015-03-29,46.1,25.1,34.8,32.4,0.0,0.0,,11.4,304.2,1022.2,38.6,9.6,9.0,Partially cloudy
2015-03-30,53.1,36.0,44.0,44.2,0.0,0.0,,16.7,253.6,1012.2,59.5,9.6,6.0,Partially cloudy
2015-03-31,46.1,36.0,40.8,64.2,0.181,100.0,['rain'],11.4,317.5,1009.8,71.8,9.2,5.0,"Rain, Partially cloudy"
2015-04-01,49.9,31.9,40.7,45.4,0.0,0.0,,10.3,301.2,1016.8,3.2,9.9,9.0,Clear
2015-04-02,66.8,42.2,53.4,31.3,0.0,0.0,,18.3,220.2,1020.2,6.4,9.9,9.0,Clear
2015-04-03,63.0,58.9,61.5,61.9,0.04,100.0,['rain'],19.0,238.2,1009.2,75.2,8.5,2.0,"Rain, Partially cloudy"
2015-04-04,60.2,44.1,50.9,50.6,0.012,100.0,['rain'],20.5,299.5,1009.0,49.1,9.1,9.0,"Rain, Partially cloudy"
2015-04-05,60.2,42.2,50.1,35.1,0.0,0.0,,22.7,270.8,1021.1,43.3,9.9,8.0,Partially cloudy
2015-04-06,62.1,43.1,51.8,55.7,0.0,0.0,,8.1,69.8,1023.8,0.1,9.9,9.0,Clear
2015-04-07,62.1,43.1,53.1,65.4,0.142,100.0,['rain'],12.7,71.0,1022.8,90.7,8.5,5.0,"Rain, Overcast"
2015-04-08,44.1,37.1,41.7,69.2,0.012,100.0,['rain'],16.1,69.4,1026.4,100.0,9.4,3.0,"Rain, Overcast"
2015-04-09,42.2,37.1,39.1,82.6,0.0,0.0,,12.8,72.1,1025.3,100.0,8.5,3.0,Overcast
2015-04-10,56.0,38.9,46.3,88.1,0.17,100.0,['rain'],9.8,220.5,1014.0,94.4,5.3,3.0,"Rain, Overcast"
2015-04-11,56.0,46.1,53.2,45.1,0.0,0.0,,26.4,295.2,1014.9,4.4,9.8,9.0,Clear
2015-04-12,65.9,43.1,52.0,40.8,0.0,0.0,,8.0,269.4,1025.4,0.0,9.9,9.0,Clear
2015-04-13,67.9,49.9,58.9,43.4,0.0,0.0,,15.1,193.5,1025.0,0.2,9.9,9.0,Clear
2015-04-14,65.0,55.1,60.5,51.3,0.012,100.0,['rain'],8.1,245.5,1020.1,56.4,9.9,3.0,"Rain, Partially cloudy"
2015-04-15,71.1,51.2,61.4,23.3,0.0,0.0,,17.2,359.4,1022.0,0.2,9.9,9.0,Clear
2015-04-16,62.1,52.1,57.1,29.8,0.0,0.0,,11.1,108.6,1029.3,0.2,9.9,8.0,Clear
2015-04-17,70.1,55.1,61.9,65.9,0.078,100.0,['rain'],12.7,244.1,1017.3,74.6,9.4,4.0,"Rain, Partially cloudy"
2015-04-18,79.1,58.9,68.4,38.9,0.0,0.0,,9.4,291.9,1014.0,8.0,9.9,9.0,Clear
2015-04-19,65.0,47.9,56.1,35.7,0.0,0.0,,13.9,98.9,1022.3,0.2,9.9,9.0,Clear
2015-04-20,56.0,47.0,51.3,88.6,1.275,100.0,['rain'],13.9,90.4,1009.8,92.7,4.4,3.0,"Rain, Overcast"
2015-04-21,64.1,52.1,57.3,62.6,0.303,100.0,['rain'],18.3,274.0,1003.8,52.2,7.2,9.0,"Rain, Partially cloudy"
2015-04-22,69.2,51.2,57.2,45.8,0.055,100.0,['rain'],19.7,219.5,1005.4,40.8,9.5,8.0,"Rain, Partially cloudy"
2015-04-23,49.9,42.2,45.6,44.1,0.0,0.0,,16.1,288.1,1007.0,48.6,9.9,7.0,Partially cloudy
2015-04-24,51.2,38.9,43.2,36.7,0.0,0.0,,19.7,321.4,1011.2,61.1,9.9,5.0,Partially cloudy
2015-04-25,60.2,38.0,48.3,38.2,0.0,0.0,,13.5,299.1,1009.7,0.1,9.9,9.0,Clear
2015-04-26,62.1,47.0,54.6,34.8,0.0,0.0,,15.6,31.0,1005.0,36.6,9.9,8.0,Partially cloudy
2015-04-27,61.1,48.8,54.5,39.5,0.0,0.0,,15.8,315.6,1004.8,83.0,9.9,7.0,Partially cloudy
2015-04-28,70.1,49.9,60.2,40.3,0.0,0.0,,15.0,8.1,1007.2,37.1,9.9,6.0,Partially cloudy
2015-04-29,76.9,53.1,63.6,40.8,0.0,0.0,,11.4,325.5,1005.6,14.7,9.9,9.0,Clear
2015-04-30,65.9,47.9,55.5,54.2,0.0,0.0,,12.5,84.2,1008.9,30.4,9.9,8.0,Partially cloudy
2015-05-01,61.1,48.8,53.2,58.7,0.0,0.0,,9.2,107.0,1014.3,82.5,9.9,5.0,Partially cloudy
2015-05-02,71.1,48.8,55.3,57.3,0.0,0.0,,11.4,174.1,1015.2,25.6,9.9,8.0,Partially cloudy
2015-05-03,78.2,51.2,63.3,39.9,0.0,0.0,,12.8,194.8,1018.3,7.5,9.9,9.0,Clear
2015-05-04,83.9,56.9,71.1,42.4,0.0,0.0,,10.3,185.8,1021.4,3.2,9.4,9.0,Clear
2015-05-05,83.9,65.9,73.4,44.1,0.0,0.0,,11.4,257.9,1021.6,29.9,9.9,8.0,Partially cloudy
2015-05-06,73.1,61.1,66.9,40.0,0.0,0.0,,12.7,49.3,1024.0,63.6,9.9,5.0,Partially cloudy
2015-05-07,79.1,56.9,66.2,47.9,0.0,0.0,,7.0,179.6,1022.3,0.1,9.9,9.0,Clear
2015-05-08,82.1,56.0,67.3,61.9,0.0,0.0,,13.9,157.8,1020.7,0.1,6.7,9.0,Clear
2015-05-09,69.1,56.9,62.0,78.9,0.0,0.0,,6.9,81.6,1024.8,91.2,5.4,3.0,Overcast
2015-05-10,83.0,61.1,71.6,71.1,0.0,0.0,,15.5,203.2,1022.2,59.5,7.6,9.0,Partially cloudy
2015-05-11,83.0,71.1,74.8,72.6,0.0,0.0,,15.2,185.7,1018.7,43.4,8.3,7.0,Partially cloudy
2015-05-12,84.8,67.9,76.4,59.0,0.0,0.0,,20.2,264.2,1010.4,35.1,8.6,8.0,Partially cloudy
2015-05-13,67.9,55.1,61.9,42.2,0.0,0.0,,15.8,309.9,1017.9,48.1,9.9,7.0,Partially cloudy
2015-05-14,73.1,49.9,60.8,37.9,0.0,0.0,,11.2,13.8,1027.1,0.1,9.9,10.0,Clear
2015-05-15,74.0,55.1,63.3,42.6,0.0,0.0,,10.3,218.1,1025.0,11.7,9.9,9.0,Clear
2015-05-16,73.1,56.9,65.8,70.8,0.262,100.0,['rain'],7.4,214.6,1021.1,69.0,8.0,7.0,"Rain, Partially cloudy"
2015-05-17,82.1,63.1,73.2,73.7,0.063,100.0,['rain'],5.8,52.1,1019.9,46.1,6.6,8.0,"Rain, Partially cloudy"
2015-05-18,74.9,61.1,65.6,74.4,0.0,0.0,,10.3,72.0,1020.6,75.0,7.3,4.0,Partially cloudy
2015-05-19,79.1,58.9,66.4,76.6,0.0,0.0,,7.0,124.5,1012.9,61.5,5.2,6.0,Partially cloudy
2015-05-20,71.1,56.0,60.2,46.5,0.0,0.0,,17.9,317.5,1012.5,24.7,9.9,9.0,Partially cloudy
2015-05-21,61.1,52.1,56.6,49.0,0.0,0.0,,11.0,215.0,1014.7,67.9,9.9,4.0,Partially cloudy
2015-05-22,72.0,55.1,63.4,45.2,0.0,0.0,,13.9,294.3,1013.5,57.2,9.9,9.0,Partially cloudy
2015-05-23,69.2,48.8,58.6,33.6,0.0,0.0,,11.4,303.8,1027.0,0.1,9.9,10.0,Clear
2015-05-24,81.0,56.0,67.5,41.5,0.0,0.0,,12.2,223.6,1026.2,0.2,9.9,10.0,Clear
2015-05-25,84.8,65.0,74.6,50.6,0.0,0.0,,16.4,203.4,1023.2,3.8,9.9,9.0,Clear
2015-05-26,87.2,66.8,76.0,54.7,0.0,0.0,,15.4,205.2,1021.7,0.2,9.9,9.0,Clear
2015-05-27,83.9,71.1,75.2,69.1,0.083,100.0,['rain'],18.5,196.0,1020.6,46.6,8.5,9.0,"Rain, Partially cloudy"
2015-05-28,84.8,70.1,76.7,67.4,0.0,0.0,,7.0,205.7,1020.7,41.3,7.9,9.0,Partially cloudy
2015-05-29,83.9,65.0,72.3,54.6,0.0,0.0,,10.3,69.4,1024.6,1.2,9.9,10.0,Clear
2015-05-30,83.9,66.8,74.4,67.8,0.0,0.0,,10.6,189.7,1020.9,6.4,9.8,9.0,Clear
2015-05-31,85.9,63.0,73.2,74.2,1.39,100.0,['rain'],9.2,177.1,1017.5,57.0,8.4,8.0,"Rain, Partially cloudy"
2015-06-01,58.9,53.1,56.0,89.6,0.9,100.0,['rain'],17.2,69.2,1019.8,100.0,5.3,4.0,"Rain, Overcast"
2015-06-02,54.0,49.9,52.4,89.5,0.417,100.0,['rain'],13.9,55.0,1020.6,100.0,6.2,1.0,"Rain, Overcast"
2015-06-03,70.1,52.1,58.6,73.5,0.0,0.0,,7.0,82.8,1022.9,60.1,9.5,8.0,Partially cloudy
2015-06-04,64.1,54.0,58.3,68.7,0.0,0.0,,10.3,77.2,1024.3,57.4,9.9,5.0,Partially cloudy
2015-06-05,69.2,55.1,60.1,75.8,0.127,100.0,['rain'],6.9,71.2,1018.3,84.5,7.9,5.0,"Rain, Partially cloudy"
2015-06-06,74.9,60.2,66.3,65.7,0.194,100.0,['rain'],9.2,16.7,1013.7,56.4,7.6,7.0,"Rain, Partially cloudy"
2015-06-07,73.1,56.0,64.8,43.3,0.0,0.0,,16.2,153.8,1020.8,0.1,9.9,9.0,Clear
2015-06-08,79.1,63.0,69.6,65.7,0.024,100.0,['rain'],13.1,187.0,1013.7,58.5,9.7,7.0,"Rain, Partially cloudy"
2015-06-09,82.1,67.9,74.4,69.0,0.051,100.0,['rain'],10.3,236.2,1005.9,63.8,8.6,7.0,"Rain, Partially cloudy"
2015-06-10,82.1,65.9,74.1,54.6,0.0,0.0,,12.4,230.7,1010.9,5.4,9.7,9.0,Clear
2015-06-11,89.1,72.0,80.8,56.0,0.0,0.0,,10.3,235.1,1011.5,16.9,7.2,9.0,Clear
2015-06-12,88.1,74.9,81.4,56.0,0.0,0.0,,9.2,135.1,1012.8,3.3,8.1,9.0,Clear
2015-06-13,84.8,75.8,80.4,49.8,0.0,0.0,,11.4,333.4,1012.9,25.2,9.9,10.0,Partially cloudy
2015-06-14,87.2,65.9,77.2,53.7,0.111,100.0,['rain'],9.4,162.7,1017.0,14.8,9.6,9.0,Rain
2015-06-15,82.1,64.1,69.9,87.6,0.839,100.0,['rain'],11.4,89.2,1014.5,99.0,3.9,8.0,"Rain, Overcast"
2015-06-16,79.1,65.0,71.2,80.5,0.273,100.0,['rain'],5.8,29.1,1012.4,74.0,6.2,5.0,"Rain, Partially cloudy"
2015-06-17,81.0,66.8,72.3,61.8,0.0,0.0,,11.4,58.2,1018.6,17.4,9.4,9.0,Clear
2015-06-18,69.2,64.1,66.8,74.6,0.0,0.0,,11.1,167.7,1017.7,90.2,9.7,5.0,Overcast
2015-06-19,83.9,66.8,75.9,65.2,0.0,0.0,,9.0,332.5,1013.0,64.8,9.4,6.0,Partially cloudy
2015-06-20,76.9,65.0,69.0,69.5,0.0,0.0,,11.4,67.1,1016.9,89.7,7.3,2.0,Partially cloudy
2015-06-21,88.1,70.1,77.6,74.6,0.639,100.0,['rain'],10.3,281.7,1007.5,73.6,6.6,7.0,"Rain, Partially cloudy"
2015-06-22,85.9,71.1,78.8,57.5,0.0,0.0,,14.4,292.6,1013.5,13.3,9.8,10.0,Clear
2015-06-23,89.1,75.8,81.7,63.8,0.02,100.0,['rain'],18.3,228.8,1010.8,20.6,8.8,9.0,"Rain, Partially cloudy"
2015-06-24,83.0,67.9,76.4,48.9,0.0,0.0,,12.4,322.7,1014.9,4.3,9.9,10.0,Clear
2015-06-25,83.0,65.9,74.7,44.8,0.0,0.0,,8.1,265.5,1016.6,12.2,9.9,9.0,Clear
2015-06-26,80.1,70.1,74.0,57.1,0.0,0.0,,12.8,76.3,1014.9,59.1,9.9,8.0,Partially cloudy
2015-06-27,70.1,58.9,66.3,70.2,0.923,100.0,['rain'],13.9,95.8,1017.8,84.5,8.2,3.0,"Rain, Partially cloudy"
2015-06-28,72.0,61.1,66.5,81.8,0.504,100.0,['rain'],15.0,58.3,1006.1,99.5,6.5,4.0,"Rain, Overcast"
2015-06-29,75.8,63.0,70.4,58.3,0.0,0.0,,11.7,263.7,1011.4,43.3,9.9,5.0,Partially cloudy
2015-06-30,81.0,67.9,74.6,60.2,0.0,0.0,,18.3,173.4,1013.5,32.6,9.9,9.0,Partially cloudy
2015-07-01,82.1,69.2,75.8,68.0,0.432,100.0,['rain'],14.3,238.8,1008.8,59.7,6.8,8.0,"Rain, Partially cloudy"
2015-07-02,79.1,69.2,74.1,57.7,0.0,0.0,,6.9,245.7,1011.8,18.5,9.6,8.0,Clear
2015-07-03,80.1,65.9,73.4,52.2,0.0,0.0,,10.7,22.0,1014.2,3.3,9.8,10.0,Clear
2015-07-04,74.0,70.1,71.9,60.4,0.0,0.0,,8.1,69.9,1014.5,66.3,9.8,7.0,Partially cloudy
2015-07-05,83.0,69.2,75.1,60.1,0.0,0.0,,6.5,262.7,1019.0,23.6,9.1,9.0,Partially cloudy
2015-07-06,83.0,72.0,76.8,67.5,0.0,0.0,,8.4,177.4,1020.4,40.3,8.6,6.0,Partially cloudy
2015-07-07,84.8,74.9,79.7,73.7,0.118,100.0,['rain'],15.2,193.0,1016.0,62.2,8.4,6.0,"Rain, Partially cloudy"
2015-07-08,84.8,76.9,80.2,70.5,0.0,0.0,,12.7,247.2,1013.8,34.8,7.6,7.0,Partially cloudy
2015-07-09,78.2,67.9,73.8,71.8,0.516,100.0,['rain'],10.3,83.1,1013.9,75.7,6.6,8.0,"Rain, Partially cloudy"
2015-07-10,83.0,72.0,77.2,60.5,0.0,0.0,,10.3,339.8,1013.2,47.6,9.0,9.0,Partially cloudy
2015-07-11,87.2,70.1,78.6,46.2,0.0,0.0,,8.0,331.5,1017.6,2.2,9.8,10.0,Clear
2015-07-12,88.1,73.1,80.1,50.9,0.0,0.0,,6.1,253.0,1016.2,1.2,9.8,9.0,Clear
2015-07-13,85.9,74.0,78.8,54.0,0.0,0.0,,8.1,171.2,1012.1,0.2,9.4,8.0,Clear
2015-07-14,78.2,73.1,75.5,74.1,0.422,100.0,['rain'],7.0,154.5,1004.6,51.8,8.6,5.0,"Rain, Partially cloudy"
2015-07-15,80.1,74.0,76.8,75.6,0.118,100.0,['rain'],9.2,13.2,1004.3,78.9,6.6,5.0,"Rain, Partially cloudy"
2015-07-16,79.1,64.1,72.2,45.0,0.0,0.0,,13.9,48.9,1016.1,28.2,9.9,10.0,Partially cloudy
2015-07-17,79.1,66.8,72.8,61.0,0.0,0.0,,12.8,203.4,1018.4,15.3,9.9,9.0,Clear
2015-07-18,83.9,71.1,77.5,71.8,0.318,100.0,['rain'],13.1,198.0,1013.9,77.0,8.7,5.0,"Rain, Partially cloudy"
2015-07-19,92.9,78.2,85.7,60.5,0.0,0.0,,8.5,211.9,1009.7,5.4,9.5,9.0,Clear
2015-07-20,92.9,82.1,87.8,53.6,0.0,0.0,,12.2,277.3,1005.7,19.5,9.2,8.0,Clear
2015-07-21,87.2,78.2,82.6,54.4,0.0,0.0,,6.9,275.8,1003.6,35.2,9.5,8.0,Partially cloudy
2015-07-22,84.8,70.1,77.2,41.9,0.0,0.0,,12.8,304.8,1007.6,8.2,9.9,9.0,Clear
2015-07-23,83.9,67.9,76.6,39.2,0.0,0.0,,14.9,305.0,1012.6,8.0,9.9,8.0,Clear
2015-07-24,85.9,70.1,78.0,37.4,0.0,0.0,,8.0,52.2,1013.4,27.8,9.9,8.0,Partially cloudy
